,Id,Date,User,Tweet_Origin,Tweet_English,Tweet_English_Cleaned,Subjectivity,Polarity
0,1580308299358277632,2022-10-12 21:23:53+00:00,netanyahu,"אני מחזק את תושבי ירושלים שעומדים מול פורעים אלימים, ואת אנשי ונשות כוחות הביטחון שנלחמים בהם. זוהי תוצאה של ממשלה חלשה בכל החזיתות, מאיומי חיזבאללה ועד הפקרת ביטחונם האישי של אזרחי ישראל.","I strengthen the residents of Jerusalem facing violent rioters, and the people and women of the security forces fighting them. This is the result of a weak government on all fronts, from Hezbollah threats to the personal security of Israel's citizens.","I strengthen the residents of Jerusalem facing violent rioters, and the people and women of the security forces fighting them. This is the result of a weak government on all fronts, from Hezbollah threats to the personal security of Israel's citizens.",0.6416666666666667,-0.39166666666666666
1,1580257760020660241,2022-10-12 18:03:04+00:00,netanyahu,מתרגש להשתתף עם רבבות ישראלים הערב במעמד ״הקהל״. חג שמח לכל עם ישראל! https://t.co/lBkSi7EBVv,"It is excited to participate with thousands of Israelis tonight in the ""audience"" status. Happy holiday for all the people of Israel!","It is excited to participate with thousands of Israelis tonight in the ""audience"" status. Happy holiday for all the people of Israel!",0.875,0.6875
2,1580247824616153088,2022-10-12 17:23:35+00:00,netanyahu,"זה לא הסכם היסטורי, זאת כניעה היסטורית. https://t.co/ACXyGCHhVe","This is not a historical agreement, it is historical surrender.","This is not a historical agreement, it is historical surrender.",0.0,0.0
3,1580199368589729792,2022-10-12 14:11:02+00:00,netanyahu,"שמחתי לבקר בסוכה של משפחת דהן הנפלאה. 🇮🇱

אתם רוצים שאבקר גם בסוכה שלכם? תכתבו לי! https://t.co/WpCxMikIHy","I was happy to visit the wonderful Dahan family's sukkah. 🇮🇱 

 Do you want me to visit your sukkah too? Write me!","I was happy to visit the wonderful Dahan family's sukkah. 🇮🇱 

 Do you want me to visit your sukkah too? Write me!",1.0,0.9
4,1580087242940633089,2022-10-12 06:45:29+00:00,netanyahu,לפיד לא יכול להיות ראש ממשלה. https://t.co/L7MQoln8wO,Torch cannot be prime minister.,Torch cannot be prime minister.,0.0,0.0
5,1579869216064540672,2022-10-11 16:19:08+00:00,netanyahu,ארבעה ישראלים נרצחו החודש בפיגועי טרור. לפיד וגנץ מסרבים להטיל סגר על יו״ש. כך לא מנצחים טרור. רק יד חזקה יכולה לנצח את הטרור.,Four Israelis were murdered this month in terrorist attacks. Lapid and Gangz refuse to shut down on the chairman. This is not the case. Only a strong hand can beat terrorism.,Four Israelis were murdered this month in terrorist attacks. Lapid and Gangz refuse to shut down on the chairman. This is not the case. Only a strong hand can beat terrorism.,0.674074074074074,0.09259259259259256
6,1579865028463067136,2022-10-11 16:02:29+00:00,netanyahu,"בשם כל אזרחי ישראל אני שולח תנחומים מעומק הלב למשפחתו של סמ""ר עידו ברוך ז״ל, לוחם סיירת גבעתי בן 21 מגדרה, שנפל היום בפיגוע סמוך לשבי שומרון. יהי זכרו ברוך. https://t.co/7YCGBs3pJN","On behalf of all the citizens of Israel, I send condolences from the bottom of the depths of Sgt.","On behalf of all the citizens of Israel, I send condolences from the bottom of the depths of Sgt.",0.0,0.0
7,1579845349711060992,2022-10-11 14:44:18+00:00,netanyahu,אני שולח תנחומים מעומק הלב למשפחתו של לוחם צה״ל שנפל היום בפיגוע ירי ליד שבי שומרון ומחזק את כוחותינו שפועלים בשטח. רק יד קשה תנצח את הטרור.,I send condolences from the bottom of the heart to the family of an IDF fighter who today fell in a shooting attack near Shavei Samaria and strengthens our forces operating in the field. Only a hard hand will win the terror.,I send condolences from the bottom of the heart to the family of an IDF fighter who today fell in a shooting attack near Shavei Samaria and strengthens our forces operating in the field. Only a hard hand will win the terror.,0.5854166666666666,0.15208333333333335
8,1579831439285456896,2022-10-11 13:49:01+00:00,netanyahu,לפיד נכנע לחיזבאללה. הוא לא יכול להיות ראש ממשלה. https://t.co/qitzCs44VX,Lapid succumbed to Hezbollah. He cannot be prime minister.,Lapid succumbed to Hezbollah. He cannot be prime minister.,0.0,0.0
9,1579754007198834689,2022-10-11 08:41:20+00:00,netanyahu,"אני גאה בד״ר צגה מלקו שמקבלת תמיכה מקיר לקיר מבכירי קהילת יוצאי אתיופיה.

קהילת יהודי אתיופיה חוזרת הביתה לליכוד 💪 https://t.co/0xy2D6WqRC","I am proud of Dr. Malko who receives a wall support from a wall from the Ethiopian community. 

 Ethiopian Jewish community returns home to Likud 💪","I am proud of Dr. Malko who receives a wall support from a wall from the Ethiopian community. 

 Ethiopian Jewish community returns home to Likud 💪",0.5,0.4
10,1579539771239563273,2022-10-10 18:30:02+00:00,netanyahu,"לכל מי שמחפש חיים עם משמעות אני מזמין אתכם לצפות &gt;&gt;

https://t.co/Ad1QhnO47y https://t.co/aZhsyOFVZW",For anyone looking for a life with meaning I invite you to watch,For anyone looking for a life with meaning I invite you to watch,0.0,0.0
11,1579508393777451008,2022-10-10 16:25:21+00:00,netanyahu,"לממשלת המעבר החלשה והחובבנית הזאת אין מנדט לקבל החלטה מסוכנת כזאת במחשכים, ימים ספורים לפני הבחירות.","This weak and amateur transition government has no Mandate to make such a dangerous decision in the dark, just days before the election.","This weak and amateur transition government has no Mandate to make such a dangerous decision in the dark, just days before the election.",0.5349999999999999,-0.275
12,1579508392288452609,2022-10-10 16:25:21+00:00,netanyahu,"מאחורי גבם של אזרחי ישראל והכנסת, לפיד וגנץ נכנעו לסחטנות של חיזבאללה. 

הם מעבירים לחיזבאללה במכירת חיסול נכסים אסטרטגים של מדינת ישראל. 

חיזבאללה ישתמש במיליארדים מהגז כדי להתחמש בטילים ורקטות נגד אזרחי ישראל, ואיראן תתמקם מול ראש הנקרה ומול מאגרי הגז של ישראל","Behind the backs of Israeli citizens and the Knesset, Lapid and Genz surrendered to Hezbollah's extortion. 

 They move to Hezbollah in the sale of strategic assets of the State of Israel. 

 Hezbollah will use billions from the gas to burn missiles and rockets against Israeli citizens, and Iran will settle in front of Rosh Hanikra and in front of Israel's gas reservoirs","Behind the backs of Israeli citizens and the Knesset, Lapid and Genz surrendered to Hezbollah's extortion. 

 They move to Hezbollah in the sale of strategic assets of the State of Israel. 

 Hezbollah will use billions from the gas to burn missiles and rockets against Israeli citizens, and Iran will settle in front of Rosh Hanikra and in front of Israel's gas reservoirs",0.7,-0.4
13,1579060003558023168,2022-10-09 10:43:37+00:00,netanyahu,"חלאס, הספיק לנו! https://t.co/2pI8K0JZRi","Halas, we were enough!","Halas, we were enough!",0.5,0.0
14,1578995499587469312,2022-10-09 06:27:18+00:00,netanyahu,"אבל כבד על נפילתה של לוחמת מג״ב נועה לזר, רק בת 18, שנרצחה בידי מחבל מקולל. 

אין מזור ליגון הכבד. רעייתי ואני משתתפים בצער המשפחה ומבקשים לחזקה בשעתה הקשה.

אנו שולחים איחולי החלמה לפצוע, בתקווה שיחזור לאיתנו במהרה. https://t.co/bUILKQrzBl","But liver about the fall of the Na'a Lazar, only 18 -year -old, who was murdered by a cursed terrorist. 

 There is no heavy protection balm. My wife and I participate in family grief and seek to hold on to her hard time. 

 We send wishes to the wounded, hoping to return to us soon.","But liver about the fall of the Na'a Lazar, only 18 -year -old, who was murdered by a cursed terrorist. 

 There is no heavy protection balm. My wife and I participate in family grief and seek to hold on to her hard time. 

 We send wishes to the wounded, hoping to return to us soon.",0.4883333333333333,-0.17833333333333337
15,1578826652205056000,2022-10-08 19:16:21+00:00,netanyahu,אני מתפלל לשלום הפצועים בפיגוע הקשה בירושלים ומחזק את ידי כוחות הביטחון שפועלים בשטח.,I pray for the wounded peace in the serious attack in Jerusalem and strengthen the security forces operating in the field.,I pray for the wounded peace in the serious attack in Jerusalem and strengthen the security forces operating in the field.,0.6666666666666666,-0.3333333333333333
16,1578799274459947008,2022-10-08 17:27:34+00:00,netanyahu,חאלס. פעם אחת הספיקה לנו. https://t.co/i2mfgqBdIz,Khalles. Once she was enough for us.,Khalles. Once she was enough for us.,0.5,0.0
17,1578388173322915841,2022-10-07 14:14:00+00:00,netanyahu,שבת שלום לעם ישראל!,Shabbat peace for the people of Israel!,Shabbat peace for the people of Israel!,0.0,0.0
18,1578371766854250496,2022-10-07 13:08:48+00:00,netanyahu,אהלן וסהלן https://t.co/qePCHKxVcw,Hello,Hello,0.0,0.0
19,1578316645100974080,2022-10-07 09:29:46+00:00,netanyahu,"בשם כל המשפחה אני שולח תנחומים לבני דודיי היקרים - נתן ודני נתניהו על לכתם של אמם האהובה, דודה שושנה שלנו. 

יהי זכרה ברוך.","On behalf of the whole family, I send condolences to my dear cousins - Nathan and Danny Netanyahu on their beloved mother, Aunt Shoshana. 

 R.I.P.","On behalf of the whole family, I send condolences to my dear cousins - Nathan and Danny Netanyahu on their beloved mother, Aunt Shoshana. 

 R.I.P.",0.7,0.44999999999999996
20,1578316642958061568,2022-10-07 09:29:46+00:00,netanyahu,"מדינת ישראל הייתה יקרה מאוד לליבה של שושנה. גם מעבר לתחום המשפט, היא ביקשה לתרום ליעילותן של מערכות אקדמיות וציבוריות כשלנגד עיניה טובתם של כל אזרחי המדינה","The State of Israel was very expensive for Shoshana's core. Also beyond the field of law, she sought to contribute to the effectiveness of academic and public systems by the good of all citizens of the state","The State of Israel was very expensive for Shoshana's core. Also beyond the field of law, she sought to contribute to the effectiveness of academic and public systems by the good of all citizens of the state",0.39416666666666667,0.012499999999999983
21,1578316640789618688,2022-10-07 09:29:45+00:00,netanyahu,"רדיפת הצדק הנחתה את שושנה בשבתה על כס המשפט. פסקי הדין שיצאו מתחת ידיה בבית משפט השלום, בבית המשפט המחוזי ובבית המשפט העליון התאפיינו בניתוח יסודי ומעמיק של הסוגיות שעל הפרק. בד בבד היא תמיד ראתה את האדם שניצב לפניה, מתוך גישה אנושית ונועם הליכות","The persecution of justice placed Shoshana on the trial. The rulings that came under her hands in the Magistrate's Court, the District Court and the Supreme Court were characterized by a thorough and in -depth analysis of the issues on the chapter. At the same time, she always saw the person standing in front of her, from a human approach and a pleasantness","The persecution of justice placed Shoshana on the trial. The rulings that came under her hands in the Magistrate's Court, the District Court and the Supreme Court were characterized by a thorough and in -depth analysis of the issues on the chapter. At the same time, she always saw the person standing in front of her, from a human approach and a pleasantness",0.1125,0.0
22,1578316638944133120,2022-10-07 09:29:45+00:00,netanyahu,"שושנה הגיעה לגיל מופלג כשמאחוריה מסכת חיים עשירה. היא עלתה ארצה ב-1924 ופילסה את דרכה המקצועית בנחישות ובכישרון. בצד זאת הקימה עם דודי היקר, פרופ' אלישע נתניהו ז''ל, שהיה מתמטיקאי בעל שם עולמי, משפחה חמה ואוהבת","Shoshana reached an exalted age with a rich life mask behind it. She immigrated to Israel in 1924 and killed her professional career with determination and talent. On the side, he founded with my dear boiler, Prof. Elisha Netanyahu Jel, who was a world -renowned mathematician, a warm and loving family","Shoshana reached an exalted age with a rich life mask behind it. She immigrated to Israel in 1924 and killed her professional career with determination and talent. On the side, he founded with my dear boiler, Prof. Elisha Netanyahu Jel, who was a world -renowned mathematician, a warm and loving family",0.5166666666666666,0.17916666666666667
23,1578316637111222272,2022-10-07 09:29:44+00:00,netanyahu,"משפחתי ואני חשים כאב כפול עם פטירתה של שושנה נתניהו ז''ל – ראשית, על לכתה מאיתנו של דודה אהובה, שהייתה מעמודי התווך של משפחתנו. שנית, על הסתלקותה של משפטנית מן השורה הראשונה, שתרמה רבות למערכת המשפט ולגופים אחרים בישראל","My family and I feel double pain with the passing of Shoshana Netanyahu Jel - first, for the tender of our loved one, who was the pillars of our family. Second, the departure of a first -rate legal, which has greatly contributed to the judiciary and other bodies in Israel","My family and I feel double pain with the passing of Shoshana Netanyahu Jel - first, for the tender of our loved one, who was the pillars of our family. Second, the departure of a first -rate legal, which has greatly contributed to the judiciary and other bodies in Israel",0.3489583333333333,0.259375
24,1578076524233752578,2022-10-06 17:35:37+00:00,netanyahu,סקר מהערב. רק הליכוד יכול להקים ממשלת ימין יציבה ל-4 שנים! https://t.co/a3I5Fkefva,Survey from the evening. Only the Likud can set up a stable right-wing government for 4 years!,Survey from the evening. Only the Likud can set up a stable right-wing government for 4 years!,1.0,0.0
25,1577977178809040898,2022-10-06 11:00:51+00:00,netanyahu,"אני מגנה בתוקף את ההתבטאות הגזענית של ליברמן נגד מצביעי הליכוד.

אני גאה בכך שתנועת הליכוד מייצגת את כל אזרחי ישראל - מזרחיים ואשכנזים, ערבים ויהודים, חילונים ודתיים ואני גאה בכולם. 

בישראל של 2022 אין מקום לשיח המפלג והמסית של ליברמן. התשובה שלנו לגזענות של ליברמן תגיע בקלפי. https://t.co/27qwBal5Yl","I strongly condemn Lieberman's racist statement against Likud voters. 

 I am proud that the Likud movement represents all Israeli citizens - Oriental and Ashkenazi, Arabs and Jews, secular and religious and I am proud of everyone. 

 In Israel of 2022, there is no room for Lieberman's Sagit and Separate Discourse. Our answer to Lieberman's racism will come in the ballot box.","I strongly condemn Lieberman's racist statement against Likud voters. 

 I am proud that the Likud movement represents all Israeli citizens - Oriental and Ashkenazi, Arabs and Jews, secular and religious and I am proud of everyone. 

 In Israel of 2022, there is no room for Lieberman's Sagit and Separate Discourse. Our answer to Lieberman's racism will come in the ballot box.",0.7458333333333333,0.5083333333333333
