,Id,Date,User,Tweet_Origin,Tweet_English,Tweet_English_Cleaned,Subjectivity,Polarity
0,1580574645019082756,2022-10-13 15:02:15+00:00,ariyederi,"לפיד וגנץ תתעוררו, בחסות ממשלתכם, הנשענת על התנועה האיסלאמית, טרוריסטים ומפגעים ממזרח ירושלים פוגעים ביהודים רק כי הם יהודים. 
יש לקדם גירוש מחבלים ושלילת אזרחות למפגעים ממזרח ירושלים, כפי שיזמתי בעבר. אין פשרות במאבק על מתן ביטחון לתושבי ירושלים ולאזרחי ישראל בכל רחבי המדינה","Lapid and Gangz will wake up, under the auspices of your government, which relies on the Islamic Movement, terrorists and casualties from East Jerusalem impairs Jews only because they are Jewish. 
 Deportation of terrorists and denying civilians should be promoted to East Jerusalem hazards, as I previously initiated. There is no compromise in the fight for security for residents of Jerusalem and Israeli citizens throughout the state","Lapid and Gangz will wake up, under the auspices of your government, which relies on the Islamic Movement, terrorists and casualties from East Jerusalem impairs Jews only because they are Jewish. 
 Deportation of terrorists and denying civilians should be promoted to East Jerusalem hazards, as I previously initiated. There is no compromise in the fight for security for residents of Jerusalem and Israeli citizens throughout the state",0.3888888888888889,-0.05555555555555555
1,1580286550679556096,2022-10-12 19:57:28+00:00,ariyederi,"התיעודים האלימים ממזרח ירושלים מטרידים. מחבלים ערבים זבי חוטם מטילים את אימתם על יהודים בבירת העם היהודי.
אני מחזק את כוחות הבטחון הפועלים בשטח וקורא לשר לבטחון פנים, הפסק להפקיר את חיי אזרחי ישראל. את הטרור מנצחים ביד ברזל","The violent documentaries from East Jerusalem are disturbing. Arab terrorists Zabim have been imposing their terror on Jews in the capital of the Jewish people. 
 I strengthen the security forces operating in the field and call on a Minister of Public Security, stopped abandoning the lives of Israeli citizens. The terror is won by iron hand","The violent documentaries from East Jerusalem are disturbing. Arab terrorists Zabim have been imposing their terror on Jews in the capital of the Jewish people. 
 I strengthen the security forces operating in the field and call on a Minister of Public Security, stopped abandoning the lives of Israeli citizens. The terror is won by iron hand",0.4666666666666667,-0.325
2,1579861259461459968,2022-10-11 15:47:31+00:00,ariyederi,"פיגוע גורר פיגוע, עוד משפחה נכנסה למעגל השכול ומהיום חיי המשפחה הפכו לגיהנום. הלב נשבר. תנחומים מעומק הלב לבני משפחת החייל.
לפיד וגנץ, תתעוררו! ארבעה נרצחים בחודש. את הטרור מנצחים ביד ברזל ובנחישות. 
חייבים להחזיר לעם את תחושת הביטחון","A terrorist attack, another family entered the bereaved circle and today family life became hell. the heart is Broken. Toms from the bottom of the heart to the soldier's family. 
 Torch and Gangz, wake up! Four murdered a month. The terror is won by iron and determined. 
 Must return to the people the sense of security","A terrorist attack, another family entered the bereaved circle and today family life became hell. the heart is Broken. Toms from the bottom of the heart to the soldier's family. 
 Torch and Gangz, wake up! Four murdered a month. The terror is won by iron and determined. 
 Must return to the people the sense of security",0.4,-0.5
3,1579835249764487168,2022-10-11 14:04:10+00:00,ariyederi,"לפיד, ככה לא בונים סוכה https://t.co/TT38qJdNh8","Torch, like this does not build a sukkah","Torch, like this does not build a sukkah",0.0,0.0
4,1578981993588871168,2022-10-09 05:33:37+00:00,ariyederi,"אבל על מותה של החיילת נועה לזר בת ה-19, שנרצחה אתמול בפיגוע ירי בידי מחבל ארור. ניחומים מעומק הלב למשפחתה. נתפלל כולנו להחלמת הפצועים. ישראל חייבת להילחם ביד ברזל וללא רחמים במחבלים ובכל מבקשי נפשנו","But on the death of the 19-year-old soldier Noa Lazar, who was murdered yesterday in a shooting attack by a damn terrorist. Consoles from the bottom of the heart to her family. We will all pray for the wounded healing. Israel must fight iron and without mercy in the terrorists and all our souls","But on the death of the 19-year-old soldier Noa Lazar, who was murdered yesterday in a shooting attack by a damn terrorist. Consoles from the bottom of the heart to her family. We will all pray for the wounded healing. Israel must fight iron and without mercy in the terrorists and all our souls",0.0,0.0
5,1578839366171906049,2022-10-08 20:06:52+00:00,ariyederi,"הטרור משתולל ביהודה ושומרון ובירושלים, הטרור החקלאי  הלאומני מכה בצפון ובדרום וממול ממשלה רופסת, חלשה, שלא מצליחה להילחם בטרור. 
אני מתפלל לרפואת הפצועים ומחזק את כוחות הביטחון. את הטרור מנצחים רק ביד קשה ונחושה","Terrorism is rampant in Judea and Samaria and Jerusalem, the nationalist agricultural terror hit the north and the south and opposite a weak, weak, who fails to fight terrorism. 
 I pray for the wounded medicine and strengthen the security forces. The terrorism is won only in a hard and determined hand","Terrorism is rampant in Judea and Samaria and Jerusalem, the nationalist agricultural terror hit the north and the south and opposite a weak, weak, who fails to fight terrorism. 
 I pray for the wounded medicine and strengthen the security forces. The terrorism is won only in a hard and determined hand",0.5152777777777777,-0.2569444444444445
6,1577981198621720580,2022-10-06 11:16:49+00:00,ariyederi,"בתחילה קרא ליברמן לזרוק את החרדים עם מריצות למזבלה. לאחר מכן טען שנתניהו הוא חלאת המין האנושי וכעת פרסום דבר הגזענות המזוהם הזה בפרסום של מפלגתו ישראל ביתנו. ליברמן, אנחנו גאים בכך שאנחנו יוצאי ערב. תתבייש! https://t.co/Bq9LE0GryB","Initially, Lieberman called to throw the ultra -Orthodox with runs for the landfill. He then claimed that Netanyahu was the scum of human race and now the publication of this contaminated racism in the publication of his party Israel. Lieberman, we are proud that we are an evening. You will be ashamed!","Initially, Lieberman called to throw the ultra -Orthodox with runs for the landfill. He then claimed that Netanyahu was the scum of human race and now the publication of this contaminated racism in the publication of his party Israel. Lieberman, we are proud that we are an evening. You will be ashamed!",0.42000000000000004,0.1
7,1577727418143498240,2022-10-05 18:28:23+00:00,ariyederi,"גם אתם גאים להיות יהודים? 
צלמו, האשטגו וגם אתם תהיו חלק מתמונתו הענקית של מרן הרב עובדיה יוסף זצ״ל שתעלה לקראת יום האזכרה בשלט חוצות
#גאים_להיות_יהודים https://t.co/Z3GXb5qDxq","Are you proud to be Jewish too? 
 His photographer, the hashtago and you will also be part of the huge picture of Rabbi Ovadia Yosef Zetzel who will be uploaded for the day of memory on the outdoor sign 
 #Proud_Thevous Jews","Are you proud to be Jewish too? 
 His photographer, the hashtago and you will also be part of the huge picture of Rabbi Ovadia Yosef Zetzel who will be uploaded for the day of memory on the outdoor sign 
 Proud_Thevous Jews",0.6333333333333333,0.4000000000000001
8,1577715957895761930,2022-10-05 17:42:51+00:00,ariyederi,"מיד בצאת החג, יצרתי קשר עם משפחתו של יו״ר האופוזיציה בנימין נתניהו וביקשתי לאחל לו בשמי ובשם כל חברי סיעת ש״ס, רפואה שלימה ובריאות איתנה","Immediately on the holiday, I contacted opposition chairman Benjamin Netanyahu and asked him to wish him all the members of the Shas faction, complete medicine and firm health","Immediately on the holiday, I contacted opposition chairman Benjamin Netanyahu and asked him to wish him all the members of the Shas faction, complete medicine and firm health",0.4,-0.05
9,1577302931363299330,2022-10-04 14:21:38+00:00,ariyederi,"״כִּי בַיּוֹם הַזֶּה יְכַפֵּר עֲלֵיכֶם לְטַהֵר אֶתְכֶם מִכֹּל חַטֹּאתֵיכֶם לִפְנֵי ה׳ תִּטְהָרוּ״. 

צום קל וגמר חתימה טובה, לכל עם ישראל. 
שיתקבלו תפילותינו ברצון, אמן

#גאים_להיות_יהודים","""When I am on your people, you will be able to purify your sins before you."" 

 Easy fasting and a good signature, for all the people of Israel. 
 To be accepted in our desired prayers, artist 

 #Proud_Thevous Jews","""When I am on your people, you will be able to purify your sins before you."" 

 Easy fasting and a good signature, for all the people of Israel. 
 To be accepted in our desired prayers, artist 

 Proud_Thevous Jews",0.6861111111111112,0.5444444444444444
