,Id,Date,User,Tweet_Origin,Tweet_English,Tweet_English_Cleaned,Subjectivity,Polarity
0,1580539714951471105,2022-10-13 12:43:27+00:00,bezalelsm,יגעת ומצאת תאמין... ותודה לכל הצדיקים כאן על העצות הטובות. https://t.co/I8hswMWnxF https://t.co/iY1jRvCkHk,Touch and find you believe ... and thank all the righteous here on the good tips.,Touch and find you believe ... and thank all the righteous here on the good tips.,0.6000000000000001,0.7
1,1580534014737190912,2022-10-13 12:20:48+00:00,bezalelsm,"ערן היקר, תודה על הציוץ הזה. אמיתי וחשוב. ויש לי עוד הצעה: בלי כינויי גנאי שנועדו להשחיר ולהשתיק ולמנוע דיון. אתה לא תקרא לי הומופוב ואני לא אקרא לך סוטה. שנינו נקרא אחד לשני אחים אהובים שחולקים את אותו נס שנקרא מדינת ישראל ומנהלים ויכוח נוקב על זהות, ערכים ותרבות. מועדים לשמחה. https://t.co/jJ5tlg6Xd5","Dear Eran, thank you for this tweet. Real and important. And I have another offer: without a derogatory pronouns designed to blacken and silence and prevent discussion. You won't call me homophobe and I won't call you a pervert. We are both called one of two beloved brothers who share the same miracle called the State of Israel and conduct a poignant debate over identity, values and culture. Durations of joy.","Dear Eran, thank you for this tweet. Real and important. And I have another offer: without a derogatory pronouns designed to blacken and silence and prevent discussion. You won't call me homophobe and I won't call you a pervert. We are both called one of two beloved brothers who share the same miracle called the State of Israel and conduct a poignant debate over identity, values and culture. Durations of joy.",0.5208333333333334,0.35000000000000003
2,1580522425766510592,2022-10-13 11:34:45+00:00,bezalelsm,"הבטיחו ""הדלקה מהירה"" ובפועל הילדים כבר חצי שעה מנסים להדליק בכל דרך והמנגל פשוט לא נדלק... מזל שלפחות בקלפי אצלינו מה שאתה בוחר זה מה שאתה מקבל... https://t.co/Vp5F5BzRLc","Promised ""fast lighting"" and in fact the children have been trying to light in every way and the barbecue just doesn't turn on ... Lucky that at least in the polls what you choose is what you get ...","Promised ""fast lighting"" and in fact the children have been trying to light in every way and the barbecue just doesn't turn on ... Lucky that at least in the polls what you choose is what you get ...",0.6333333333333333,0.15833333333333333
3,1580497731843289088,2022-10-13 09:56:38+00:00,bezalelsm,"הנזק האסטרטגי החמור וארוך הטווח של כניעת לפיד וגנץ לאיומי חיזבאללה הוא אבדן ההרתעה הישראלית במרחב ושמיטת השטיח מתחת לתפיסת הביטחון של מדינת ישראל. לפיד וגנץ מזכירים לנו ערב הבחירות שהחלוקה לימין ושמאל רלוונטית היום יותר מתמיד.

מוזמנים לקרוא בהרחבה:
https://t.co/dFrACtfLOE","The severe and long -term strategic damage of Torch and Genz to Hezbollah threats is the loss of Israeli deterrence in the space and the carpet pose under the security concept of the State of Israel. Lapid and Gangz remind us on the eve of the election that the right and left is more relevant today than ever. 

 Welcome to read extensively: 
 https://t.co/dfractfloe","The severe and long -term strategic damage of Torch and Genz to Hezbollah threats is the loss of Israeli deterrence in the space and the carpet pose under the security concept of the State of Israel. Lapid and Gangz remind us on the eve of the election that the right and left is more relevant today than ever. 

 Welcome to read extensively: 
 ",0.5098639455782313,0.27653061224489794
4,1580486416496107520,2022-10-13 09:11:40+00:00,bezalelsm,אחלה בית שמש! https://t.co/2iRFVbvkYZ,Good Beit Shemesh!,Good Beit Shemesh!,0.6000000000000001,0.875
5,1580463843372765184,2022-10-13 07:41:58+00:00,bezalelsm,"גם הבוקר מה שמטריד אותי זה לא דברי ההבל האלה של מנסח הקוד האתי של דיקטטורת השמאל אלא הקוד האתי המעוות שהאיש הזה ניסח לצה""ל כחלק מהשתלטות המוסר המעוות על צה""ל וכבילת ידיהם של הלוחמים. גם בזה וגם בזה נטפל בע""ה אחרי הבחירות. https://t.co/tJSiipbDaH","This morning, too, what bothers me is not these words of the ethical code of the left dictatorship but the distorted ethical code that this man drafted to the IDF as part of the distorted moral takeover of the IDF and the handlers of the fighters. Both in this and this will take care of the election.","This morning, too, what bothers me is not these words of the ethical code of the left dictatorship but the distorted ethical code that this man drafted to the IDF as part of the distorted moral takeover of the IDF and the handlers of the fighters. Both in this and this will take care of the election.",0.3625,0.1
6,1580319437890392064,2022-10-12 22:08:09+00:00,bezalelsm,"אני מבקש לחזק את ידי שוטרי משטרת ישראל שעושים עכשיו ככל יכולתם במציאות בלתי אפשרית ועם ידיים קשורות כדי להיאבק בטרור ולהשיב את השקט והביטחון לירושלים. עם ההנהגה הרופסת וחסרת החזון והניסיון שיש לנו היום, השוטרים בשטח הם תקוותנו היחידה ואני מתפלל להצלחתם ושולח להם חיבוק גדול.","I would like to strengthen the Israeli police officers who are now in an impossible reality and with related hands to fight terrorism and restore peace and security to Jerusalem. With the long -haul and visionary leadership and experience we have today, the police officers in the field are our only hope and I pray for their success and send them a big hug.","I would like to strengthen the Israeli police officers who are now in an impossible reality and with related hands to fight terrorism and restore peace and security to Jerusalem. With the long -haul and visionary leadership and experience we have today, the police officers in the field are our only hope and I pray for their success and send them a big hug.",0.48333333333333334,-0.06944444444444445
7,1580306613495562240,2022-10-12 21:17:11+00:00,bezalelsm,"מדינה מתוקנת לא יכולה להרשות לעצמה מציאות כזו בשום מקום בארץ, ובטח לא בעיר הבירה. ערביי הארץ הזו יצטרכו לבחור בין חיים טובים תחת המדינה היהודית תוך קבלת מרותה לבין מלחמת חורמה שבה הם יוכו ויובסו תוך תשלום מחירים כבדים. ככה פשוט אי אפשר להמשיך.","A revised state cannot afford such a reality anywhere in the country, and certainly not in the capital. The Arabs of this country will have to choose between a good life under the Jewish state while receiving its authority and the Warma War in which they will be delayed and defeated while paying heavy prices. That way you just can't go on.","A revised state cannot afford such a reality anywhere in the country, and certainly not in the capital. The Arabs of this country will have to choose between a good life under the Jewish state while receiving its authority and the Warma War in which they will be delayed and defeated while paying heavy prices. That way you just can't go on.",0.43428571428571433,0.07857142857142857
8,1580306611448737793,2022-10-12 21:17:11+00:00,bezalelsm,"לא מדובר ב""הפרות סדר"" אזרחיות אלא במלחמה מול אויב. ובמלחמה כמו במלחמה - יש להכניס עוד הלילה כוחות גדולים של צה""ל לשכונות במזרח ירושלים, להטיל בהן עוצר כללי, לגדוע את מתקפות הטרור ביד קשה ולירות בכל מי שמרים אבן, בקת""ב, זיקוק או נשק. למען יראו וייראו.&gt;&gt;&gt;","This is not a civilian ""order of order"" but a war against an enemy. And in the war, as in the war - the IDF's large forces of the IDF should be put into East Jerusalem, to impose a general curfew, to dip the terror attacks in a hard hand and to shoot anyone who can maintain a stone, in the BB, refinery or weapons. For the sake of see and look. & GT; & GT; & GT;","This is not a civilian ""order of order"" but a war against an enemy. And in the war, as in the war - the IDF's large forces of the IDF should be put into East Jerusalem, to impose a general curfew, to dip the terror attacks in a hard hand and to shoot anyone who can maintain a stone, in the BB, refinery or weapons. For the sake of see and look. & GT; & GT; & GT;",0.4900793650793651,-0.009126984126984131
9,1580300075154038784,2022-10-12 20:51:13+00:00,bezalelsm,"ירושלים תחת מתקפה.
ראש הממשלה לפיד, שר הביטחון גנץ והשר לביטחון הפנים בר לב - אתם מועלים  בתפקידכם! 

תנו פקודה!
תגנו על ירושלים ותושביה. 
זו לא המלצה, זו אחריותכם!","Jerusalem under an attack. 
 Prime Minister Lapid, Defense Minister Gantz and Minister of Public Baroics - you are raised in your role! 

 Give a command! 
 Turn on Jerusalem and its residents. 
 It's not a recommendation, it's your responsibility!","Jerusalem under an attack. 
 Prime Minister Lapid, Defense Minister Gantz and Minister of Public Baroics - you are raised in your role! 

 Give a command! 
 Turn on Jerusalem and its residents. 
 It's not a recommendation, it's your responsibility!",0.06666666666666667,0.0
