,Id,Date,User,Tweet_Origin,Tweet_English,Tweet_English_Cleaned,Subjectivity,Polarity
0,1580599457636155400,2022-10-13 16:40:51+00:00,itamarbengvir,"עתרתי לבג""ץ נגד מכירת הגז של לפיד לחזבאללה. לא ניתן להם למכור את המדינה. https://t.co/KJ2WxrG227",I petitioned the High Court against Lapid's gas sale to Hezbollah. They cannot sell the country.,I petitioned the High Court against Lapid's gas sale to Hezbollah. They cannot sell the country.,0.5399999999999999,0.16
1,1580562981682675712,2022-10-13 14:15:54+00:00,itamarbengvir,"רופסים, נכנעים, מפקירים. https://t.co/EQgO3jhYen","Responds, succumbing, commanders.","Responds, succumbing, commanders.",0.0,0.0
2,1580542806661427200,2022-10-13 12:55:44+00:00,itamarbengvir,"הבוקר בחאן יונס, חמאס במפגן הסתה שמדמה את הוצאתי להורג. אל תתבלבלו, אלו פירות ההסתה של בני גנץ נגדי. בני גנץ, אני קורא לך לגנות את ההסתה הנוראית ולהתחיל ליזום נגד אויבי ישראל בנחישות ובאופן מידי! https://t.co/7XOBgt4sgS","This morning in Khan Yunis, Hamas in a incitement demonstration that simulates my execution. Don't be confused, these are the fruits of Gantz's incitement against me. Benny Gantz, I urge you to condemn the terrible incitement and begin to initiate against Israeli enemies with determination and immediately!","This morning in Khan Yunis, Hamas in a incitement demonstration that simulates my execution. Don't be confused, these are the fruits of Gantz's incitement against me. Benny Gantz, I urge you to condemn the terrible incitement and begin to initiate against Israeli enemies with determination and immediately!",0.85,-0.7
3,1580515658898767872,2022-10-13 11:07:52+00:00,itamarbengvir,"יחד עם מועמדי עוצמה יהודית, זכינו לעלות לרגל ולהקביל את פני מורינו הרב דב ליאור שליט""א בסוכותו בירושלים. מועדים לשמחה! https://t.co/QZf7iAtfP1","Together with Jewish power candidates, we were privileged to be pilgrimed and parallel to our face Rabbi Dov Lior Shlita in his agency in Jerusalem.","Together with Jewish power candidates, we were privileged to be pilgrimed and parallel to our face Rabbi Dov Lior Shlita in his agency in Jerusalem.",0.0,0.0
4,1580497037795000322,2022-10-13 09:53:52+00:00,itamarbengvir,"מירב אומרת שהיתה כאן שנה שקטה... 
להיות תקוע כל היום בפקקים עושה את שלו. הזייה. https://t.co/nceSQiWqwB","Meirav says there was a quiet year here ... 
 Be stuck all day in traffic jams. The hallucination.","Meirav says there was a quiet year here ... 
 Be stuck all day in traffic jams. The hallucination.",0.3333333333333333,0.0
5,1580437918300401664,2022-10-13 05:58:57+00:00,itamarbengvir,"0 ביטחון, 0 משילות, 0 הרתעה.
כשלפיד וגנץ חלשים ונכנעים לטרור, זו התוצאה. נכשלתם - הביתה! https://t.co/hC2fiPrG6C","0 Security, 0 Responsa, 0 deterrence. 
 When Time Waglz is weak and surrendered to terrorism, this is the result. You failed - home!","0 Security, 0 Responsa, 0 deterrence. 
 When Time Waglz is weak and surrendered to terrorism, this is the result. You failed - home!",0.4625,-0.5
6,1580344898716565504,2022-10-12 23:49:19+00:00,itamarbengvir,"הפרעות הלילה בירושלים מחייבות שינוי מצב דרסטי. בעקבות התפרעויות ויידוי אבנים של מחבלים לעבר שכונת שמעון הצדיק הגעתי לכאן כדי לדרוש שהמשטרה תטפל בפורעים. עוצמה יהודית בממשלה תביא לכך שסוף סוף אנחנו נהיה בעלי הבית כאן, בירושלים, ובכל מדינת ישראל. https://t.co/HqE1zL6dEV","Night disorders in Jerusalem require a drastic change. Following the riots and elasticity of terrorists of terrorists at the Simon Tzadik neighborhood, I came here to demand that the police take care of the rioters. A Jewish power in the government will finally be that we will be the landlords here, in Jerusalem, and throughout the State of Israel.","Night disorders in Jerusalem require a drastic change. Following the riots and elasticity of terrorists of terrorists at the Simon Tzadik neighborhood, I came here to demand that the police take care of the rioters. A Jewish power in the government will finally be that we will be the landlords here, in Jerusalem, and throughout the State of Israel.",0.3666666666666667,0.0
7,1580283581691088898,2022-10-12 19:45:40+00:00,itamarbengvir,"עמר בר-לב, מדוע אינך מאפשר לשוטרים שלנו לפתוח באש חיה לעבר מאות מחבלים שמנסים לרצוח אותם ברגעים אלו בירושלים? עד מתי תפקיר את חייהם ואת חיינו?","Amar Bar-Lev, why not allow our police to open a live fire toward hundreds of terrorists who try to murder them in these moments in Jerusalem? Until when did their lives and our lives open?","Amar Bar-Lev, why not allow our police to open a live fire toward hundreds of terrorists who try to murder them in these moments in Jerusalem? Until when did their lives and our lives open?",0.5,0.04545454545454545
8,1580267808998699008,2022-10-12 18:43:00+00:00,itamarbengvir,"@gantzbe אולי תוציא סרטון נגד הטרור.
בעצם גם בסרטונים אתה גרוע.","You might get a video out of terror. 
 Actually in videos you are also bad.","You might get a video out of terror. 
 Actually in videos you are also bad.",0.3833333333333333,-0.3499999999999999
9,1580262059203522560,2022-10-12 18:20:09+00:00,itamarbengvir,"הערב בדרום תל אביב חגגתי את החג עם מאות תומכים שמחכים לממשלה חדשה שתחזיר את דרום תל אביב לתושבים. פלוגות השמאל ניסו להפריע בחגיגה, נפנפתי להם לשלום, בעוד שלושה שבועות ננפנף את השמאל מהממשלה. https://t.co/b0wne9uusH","Tonight in southern Tel Aviv, I celebrated the holiday with hundreds of supporters waiting for a new government that will bring southern Tel Aviv back to residents. The left -wing company tried to interfere with the celebration, waved them for peace, in three weeks we will wave the left from the government.","Tonight in southern Tel Aviv, I celebrated the holiday with hundreds of supporters waiting for a new government that will bring southern Tel Aviv back to residents. The left -wing company tried to interfere with the celebration, waved them for peace, in three weeks we will wave the left from the government.",0.17207792207792208,0.06948051948051948
10,1580218863144562688,2022-10-12 15:28:30+00:00,itamarbengvir,"אני מקבל עדכונים מהסוכה שלנו בדרום תל אביב שפעילי מרצ וחבורות האנרכיסטים מתרגשים לקראת בואי. תתרגשו, אני בדרך.","I get updates from our sukkah in southern Tel Aviv that Meretz activists and the bruises of the anarchists are excited for coming. Get excited, I'm on the way.","I get updates from our sukkah in southern Tel Aviv that Meretz activists and the bruises of the anarchists are excited for coming. Get excited, I'm on the way.",0.5,0.25
11,1580163283642122240,2022-10-12 11:47:39+00:00,itamarbengvir,"ב - 1.11 נזכור את לפיד, בני, גדעון, איווט, איילת. שהפקירו את בטחון ישראל ונכנעו לחזבאללה. אנחנו נתקן, את מה שאתם מקלקלים. https://t.co/gHb4UKgh3z","In 1.11, we will remember Lapid, Benny, Gideon, Iwote, Ayelet. Who abandoned Israel's security and surrendered to Hezbollah. We will fix, what you spoil.","In 1.11, we will remember Lapid, Benny, Gideon, Iwote, Ayelet. Who abandoned Israel's security and surrendered to Hezbollah. We will fix, what you spoil.",0.0,0.0
12,1580100669767577601,2022-10-12 07:38:51+00:00,itamarbengvir,וְתֶחֱזֶינָה עֵינֵינוּ בְּשׁוּבְךָ לְצִיּוֹן בְּרַחֲמִים https://t.co/zBwXHFpp8Z,"Inhaleshahnahnahah inchine myself, Postle.","Inhaleshahnahnahah inchine myself, Postle.",0.0,0.0
13,1580065970894540801,2022-10-12 05:20:58+00:00,itamarbengvir,כשאמנון אברמוביץ בלחץ זה אומר שאנחנו בדרך הנכונה https://t.co/kHJn2rLo5l,When Amnon Abramowitz under pressure means that we are on the right way,When Amnon Abramowitz under pressure means that we are on the right way,0.5357142857142857,0.2857142857142857
14,1579901555004039169,2022-10-11 18:27:38+00:00,itamarbengvir,"עיתון הארץ איבד את אהבת ישראל ואני בספק שאי פעם הייתה בו אהבה כזו.
גוף תקשורת כל כך בזוי, מלא שנאה ורוע. תתביישו. https://t.co/V2GFr13YYN","The Haaretz newspaper lost the love of Israel and I doubted it ever had such love. 
 The body of communication is so delusional, full of hate and evil. You will be ashamed.","The Haaretz newspaper lost the love of Israel and I doubted it ever had such love. 
 The body of communication is so delusional, full of hate and evil. You will be ashamed.",0.6916666666666668,-0.075
15,1579882086932295686,2022-10-11 17:10:16+00:00,itamarbengvir,"ישראל במלחמה, והגיע הזמן להסיר את הכפפות. החיילים והחיילות שלנו נרצחים מדי יום בפיגועי ירי, וגנץ ולפיד מפקירים את ביטחון אזרחי ישראל ולא עושים דבר. צריך להחזיר מייד את ההרתעה. גנץ, תתחיל לעבוד: סגר מלא מהערב על כל שכם, עד שיחוסלו המחבלים. מוות למחבלים.","Israel in the war, and it is time to remove the gloves. Our soldiers and soldiers are murdered daily in shooting attacks, and Genez and Torch abandon the security of Israeli citizens and do nothing. The deterrence should be returned immediately. Gantz, start working: Full closing from the evening on every Nablus, until the terrorists have been eliminated. death to terrorists.","Israel in the war, and it is time to remove the gloves. Our soldiers and soldiers are murdered daily in shooting attacks, and Genez and Torch abandon the security of Israeli citizens and do nothing. The deterrence should be returned immediately. Gantz, start working: Full closing from the evening on every Nablus, until the terrorists have been eliminated. death to terrorists.",0.275,0.175
