,Id,Date,User,Tweet_Origin,Tweet_English,Tweet_English_Cleaned,Subjectivity,Polarity
0,1580644939515703296,2022-10-13 19:41:35+00:00,gantzbe,"אני מבקש למסור לחיילת חיזוק, ומבטיח שנמשיך לחזק את מעמדו של צה""ל והחינוך לערכי שירות המדינה בכלל המגזרים.","I would like to give a reinforcement soldier, and promise that we will continue to strengthen the IDF's status and education for civil service values in all sectors.","I would like to give a reinforcement soldier, and promise that we will continue to strengthen the IDF's status and education for civil service values in all sectors.",0.0,0.0
1,1580644936604856321,2022-10-13 19:41:34+00:00,gantzbe,"אני מגנה את תקיפת החיילת בבית שמש. אין לי ספק שמדובר במיעוט קיצוני, שעלינו להוקיע ולגנות ואני בטוח שהמשטרה תדע למצות עימם את הדין. מהיכרות אישית, רוב מוחלט של החרדים כמו גם רוב הציבור הישראלי, עומד מאחורי חיילי צה""ל שמגנים ומחרפים את נפשם עבור כל אזרחי ישראל.","I condemn the soldier's attack in Beit Shemesh. I have no doubt that this is an extreme minority, that we must denounce and condemn and I am sure that the police will know how to exhaust the law. From personal acquaintance, an absolute majority of the ultra -Orthodox as well as the majority of the Israeli public is behind IDF soldiers who protect and deviate from all Israeli citizens.","I condemn the soldier's attack in Beit Shemesh. I have no doubt that this is an extreme minority, that we must denounce and condemn and I am sure that the police will know how to exhaust the law. From personal acquaintance, an absolute majority of the ultra -Orthodox as well as the majority of the Israeli public is behind IDF soldiers who protect and deviate from all Israeli citizens.",0.6365079365079366,-0.0035714285714285826
2,1580456655082618880,2022-10-13 07:13:24+00:00,gantzbe,"קיימתי הבוקר הערכת מצב, בסיכומה הדגשתי את הצורך להגביר את מאמצי ההתקפה וההגנה וכן את מאמץ ההסברה לאוכלוסיה הפלסטינית ואת הפעילות למניעת הסתה לטרור ברשתות נוכח האירועים האחרונים. ההיערכות המוגברת של הכוחות בכלל מוקדי החיכוך תימשך.","This morning, I had a situation assessment, in summary, I emphasized the need to increase the attack and protection efforts as well as the efforts of the Palestinian population and the activity to prevent incitement to terrorism in the networks in view of recent events. The increased preparation of the forces in all friction centers will continue.","This morning, I had a situation assessment, in summary, I emphasized the need to increase the attack and protection efforts as well as the efforts of the Palestinian population and the activity to prevent incitement to terrorism in the networks in view of recent events. The increased preparation of the forces in all friction centers will continue.",0.25,0.0
3,1580257874567393280,2022-10-12 18:03:31+00:00,gantzbe,"לסיום, אני מבקש להודות לשותפינו האמריקאים, למנהיגים ממדינות נוספות באזור שהייתה להם תרומה, וכמובן לראש המל""ל, לאנשי משרד האנרגיה, לצה""ל ולמשרד הביטחון שפעלו באינטנסיביות בחודשים האחרונים. אני מודה גם לראש הממשלה שמוביל ומנהל ביחד איתי, עם שרת האנרגיה והקבינט, את הנושא החשוב הזה.","In conclusion, I would like to thank our American partners, leaders from other countries in the area they have had a donation, and of course the head of the NSC, the Ministry of Energy, the IDF and the Ministry of Defense who have been intensively operating in recent months. I also thank the prime minister who leads and manages with me, with the energy and cabinet minister, this important issue.","In conclusion, I would like to thank our American partners, leaders from other countries in the area they have had a donation, and of course the head of the NSC, the Ministry of Energy, the IDF and the Ministry of Defense who have been intensively operating in recent months. I also thank the prime minister who leads and manages with me, with the energy and cabinet minister, this important issue.",0.40625,0.06875
4,1580257872465666048,2022-10-12 18:03:31+00:00,gantzbe,"ההתנגדות של נתניהו מצערת, ומצביעה על השיקולים שלו בעת הזו. טוב היה עושה אם היה נוהג באחריות, לומד ומשפיע על ההסכם, ומסייע להביאו בקונצנזוס פוליטי, בדיוק כפי שנהגתי אני בהסכמי אברהם ובכל פעם שנושא חשוב לאזרחי ישראל הגיע לפתחי.","Netanyahu's resistance is unfortunate, and indicates his considerations at this time. It would have been good if he used to be responsible, learned and influenced the agreement, and helps bring it in a political consensus, just as I used to agree with Abraham's agreements and every time an important issue for Israeli citizens came to her.","Netanyahu's resistance is unfortunate, and indicates his considerations at this time. It would have been good if he used to be responsible, learned and influenced the agreement, and helps bring it in a political consensus, just as I used to agree with Abraham's agreements and every time an important issue for Israeli citizens came to her.",0.6500000000000001,0.16
5,1580257870511501313,2022-10-12 18:03:30+00:00,gantzbe,"לצערי, אנחנו נתקלים בביקורת פוליטית ולא עניינית מצד יו""ר האופוזיציה נתניהו, שיש בה בכדי לפגוע באינטרסים של ישראל עבור נזיד עדשים פוליטי.","Unfortunately, we encounter political and non -interesting criticism from the chairman of the Netanyahu Opposition, which has to hurt Israel's interests for a political lentil stew.","Unfortunately, we encounter political and non -interesting criticism from the chairman of the Netanyahu Opposition, which has to hurt Israel's interests for a political lentil stew.",0.42500000000000004,0.0
6,1580257868477272065,2022-10-12 18:03:30+00:00,gantzbe,"אכן, מועד הבשלת ההסכם סמוך לבחירות אינו רצוי – אך הכרחי, ולכן נכון לקבלו ולקיימו, משום שאנו בחלון הזדמנויות שעלול להיסגר - זהו האינטרס של אזרחי ישראל.","Indeed, the date of the agreement is near the election is not desirable - but necessary, so it is true to accept and its effect, because we are in the window of opportunity that may close - this is the interest of Israeli citizens.","Indeed, the date of the agreement is near the election is not desirable - but necessary, so it is true to accept and its effect, because we are in the window of opportunity that may close - this is the interest of Israeli citizens.",0.6833333333333332,0.15
7,1580257866404966400,2022-10-12 18:03:29+00:00,gantzbe,"לצד הפן הביטחוני, ההסכם מבטא גם הסכמה כלכלית חשובה, ונותן מענה לשני הצדדים ובכך יתרונו המובהק. ההסכם טוב גם לאזרחי לבנון, ומסייע לחיזוק היציבות באזור כולו.","Alongside the security aspect, the agreement also expresses an important economic agreement, and answers both parties and thus its significant advantage. The agreement is also good for Lebanon citizens, and helps strengthen stability in the entire area.","Alongside the security aspect, the agreement also expresses an important economic agreement, and answers both parties and thus its significant advantage. The agreement is also good for Lebanon citizens, and helps strengthen stability in the entire area.",0.66,0.335
8,1580257864299384837,2022-10-12 18:03:29+00:00,gantzbe,"ההסכם מבטיח את המשך חופש הפעולה באזור הסמוך לחוף ובכל מקום שיידרש, הוא מקבע משוואה ביטחונית חדשה בכל הנוגע לים ולנכסים האסטרטגיים של מדינת ישראל, ויש לו פוטנציאל להקטין את ההשפעה של איראן על לבנון.

אני מבקש להדגיש שלא ויתרנו על מילימטר אחד של ביטחון.","The agreement guarantees continued freedom of action in the area near the coast and anywhere required, it determines a new security equation with regard to the sea and strategic assets of the State of Israel, and has the potential to reduce Iran's impact on Lebanon. 

 I would like to emphasize that we have not given up one millimeter of confidence.","The agreement guarantees continued freedom of action in the area near the coast and anywhere required, it determines a new security equation with regard to the sea and strategic assets of the State of Israel, and has the potential to reduce Iran's impact on Lebanon. 

 I would like to emphasize that we have not given up one millimeter of confidence.",0.48863636363636365,0.08409090909090909
9,1580257862349389824,2022-10-12 18:03:28+00:00,gantzbe,"ההסכם שאנו דנים בו, גם אם אינו בעל מימד היסטורי כפי שאני רואה אותו, הוא חשוב ונכון, והוא משרת את האינטרסים העמוקים ביותר של מדינת ישראל.","The agreement we discuss, even if it is not a historical dimension as I see it, is important and correct, and it serves the deepest interests of the State of Israel.","The agreement we discuss, even if it is not a historical dimension as I see it, is important and correct, and it serves the deepest interests of the State of Israel.",0.5,0.2
