,Id,Date,User,Tweet_Origin,Tweet_English,Tweet_English_Cleaned,Subjectivity,Polarity
0,1580804749183488000,2022-10-14 06:16:36+00:00,AvigdorLiberman,רק ישראל ביתנו גדולה וחזקה תמנע את תסריט האימים הבא. https://t.co/8asnSS7i0X,Only Israel is a large and strong house will prevent the next horror script.,Only Israel is a large and strong house will prevent the next horror script.,0.5404761904761904,0.16190476190476188
1,1580609606027354112,2022-10-13 17:21:11+00:00,AvigdorLiberman,"אני מגנה את התקיפה שבוצעה כנגד חיילת צה״ל בבית שמש. עם הקומץ הקיצוני הזה צריך לנהוג בענישה חמורה, אני סומך על משטרת ישראל שתעצור את אותם מתפרעים ותמצה עמם את הדין.","I condemn the assault against an IDF soldier in Beit Shemesh. With this extreme handful, one should act with severe punishment, I trust the Israeli police that will stop those rioters and summarize the law.","I condemn the assault against an IDF soldier in Beit Shemesh. With this extreme handful, one should act with severe punishment, I trust the Israeli police that will stop those rioters and summarize the law.",1.0,-0.125
2,1580560592317739008,2022-10-13 14:06:25+00:00,AvigdorLiberman,"גאווה לאומית! 
נבחרת הג׳ודו, אתם אלופים אמיתיים, הבאתם כבוד גדול למדינת ישראל 🇮🇱. https://t.co/lDSItyQ4Ki","National pride! 
 The Judo team, you are real champions, have brought great respect to the State of Israel 🇮🇱.","National pride! 
 The Judo team, you are real champions, have brought great respect to the State of Israel 🇮🇱.",0.525,0.5
3,1579865674037727232,2022-10-11 16:05:03+00:00,AvigdorLiberman,"בשורה קשה. 
אני משתתף בצער משפחתו של סמ״ר עידו ברוך ז״ל, שנפל בפיגוע הירי סמוך ליישוב שבי שומרון ע״י מחבלים מתועבים. אין מספיק מילים שיוכלו לתאר את גודל האסון.
אני סומך על ידה הארוכה של צה״ל וכוחות הביטחון שיפעלו בנחישות ללכידת המחבלים הארורים.","Hard line. 
 I participate in the sorrow of the family of Samar Ido Baruch, who fell in the shooting attack near the settlement of Shavei Samaria by abominable terrorists. There are not enough words that can describe the size of the disaster. 
 I trust the long -term care and security forces that will resolutely act to capture the damn terrorists.","Hard line. 
 I participate in the sorrow of the family of Samar Ido Baruch, who fell in the shooting attack near the settlement of Shavei Samaria by abominable terrorists. There are not enough words that can describe the size of the disaster. 
 I trust the long -term care and security forces that will resolutely act to capture the damn terrorists.",0.4604166666666667,-0.060416666666666674
4,1579759000476078081,2022-10-11 09:01:10+00:00,AvigdorLiberman,אסור שהוא יחזור. https://t.co/RpI5e1JUdz,He must not return.,He must not return.,0.0,0.0
5,1579117155982852096,2022-10-09 14:30:43+00:00,AvigdorLiberman,"הכנות אחרונות עם אשתי היקרה אלה.
חג סוכות שמח ושקט 🇮🇱 https://t.co/xX2Sqpm1Zg","Recent preparations with these dear wife. 
 Happy and quiet Sukkot 🇮🇱","Recent preparations with these dear wife. 
 Happy and quiet Sukkot 🇮🇱",0.5277777777777778,0.26666666666666666
6,1579079737385050112,2022-10-09 12:02:01+00:00,AvigdorLiberman,"מזה שנים רבות שאני פוגש את ידידי, הרב לוי אדרעי מחב״ד ערב חג הסוכות, לקבל את ארבעת המינים אשר מבטאים את האחדות בעם ישראל. חג סוכות שמח ושקט! https://t.co/QoGzDxVpJr","For many years I have been meeting my friend, Rabbi Levi Adami of the Chabad on the eve of Sukkot, to receive the four species that express unity in the people of Israel. Happy and quiet Sukkot!","For many years I have been meeting my friend, Rabbi Levi Adami of the Chabad on the eve of Sukkot, to receive the four species that express unity in the people of Israel. Happy and quiet Sukkot!",0.611111111111111,0.43333333333333335
7,1578996920089206785,2022-10-09 06:32:56+00:00,AvigdorLiberman,אני שולח איחולי החלמה מהירים לפצועים ומחזק את כוחות הביטחון שממשיכים במצוד אחר המחבל. לא נתעלם מברכות החמאס לפיגוע והעידוד מצידו לבצע פעולות טרור נוספות ונפעל מול  ארגוני הטרור ביד קשה ובכל האמצעים שעומדים לרשותנו.,I send fast recovery wishes to the wounded and strengthen the security forces that continue to hunt the terrorist. We will not ignore Hamas blessings for the attack and encouragement on his part to carry out additional terrorist operations and work with the terrorist organizations in a hard hand and all means available to us.,I send fast recovery wishes to the wounded and strengthen the security forces that continue to hunt the terrorist. We will not ignore Hamas blessings for the attack and encouragement on his part to carry out additional terrorist operations and work with the terrorist organizations in a hard hand and all means available to us.,0.5138888888888888,0.10277777777777779
8,1578996917069287424,2022-10-09 06:32:56+00:00,AvigdorLiberman,"אני שולח תנחומים וחיזוקים ומשתתף בצערם העמוק של משפחתה של סמל נועה לזר ז״ל, שנפלה אמש בפיגוע המזעזע בירושלים. 

נועה, התגייסה בכדי להגן על אזרחי ישראל, שירתה כלוחמת מעברים בגדוד ארז ונפלה בעת מילוי תפקידה ע״י מחבל נתעב. יהי זכרה ברוך. https://t.co/WlBixBKhT1","I send condolences and reinforcements and participate in the deep grief of the family of Sergeant Noa Lazel, who fell last night in the shocking attack in Jerusalem. 

 Noa, enlisted to protect Israeli citizens, who served as a cedar battalion and fell when he died by a despicable terrorist. R.I.P.","I send condolences and reinforcements and participate in the deep grief of the family of Sergeant Noa Lazel, who fell last night in the shocking attack in Jerusalem. 

 Noa, enlisted to protect Israeli citizens, who served as a cedar battalion and fell when he died by a despicable terrorist. R.I.P.",0.4166666666666667,-0.45
9,1578834435679883264,2022-10-08 19:47:17+00:00,AvigdorLiberman,פיגוע קשה ומזעזע הערב בירושלים. אני מאחל איחולי החלמה מהירה לפצועים ושולח חיזוקים למשפחתם. מדינת ישראל כולה עומדת לצידכם בשעה קשה זו. אני סומך על כוחות הביטחון שישימו את ידם על המחבלים הנתעבים וימצו איתם את הדין.,A hard and shocking attack tonight in Jerusalem. I wish the wishes of a quick recovery to the wounded and send reinforcements to their family. The entire State of Israel is at this difficult time. I trust the security forces to put their hands on the insignificant terrorists and reflect with them.,A hard and shocking attack tonight in Jerusalem. I wish the wishes of a quick recovery to the wounded and send reinforcements to their family. The entire State of Israel is at this difficult time. I trust the security forces to put their hands on the insignificant terrorists and reflect with them.,0.7333333333333333,-0.2916666666666667
