,Id,Date,User,Tweet_Origin,Tweet_English,Tweet_English_Cleaned,Subjectivity,Polarity
0,1580876241670111234,2022-10-14 11:00:41+00:00,MeravMichaeli,"גאה בח""כ @naamalazimi שפנתה כבר בלילה לקצין הכנסת בדרישה להחרים לבן גביר את האקדח. אקדח שניתן לו כדי להגן על עצמו מתוצאות הפרובוקציות שלו, משמש בידיו לכלי משחק בצילומי הקמפיין הפוליטי שלו שיוצר ומביים בנימין נתניהו. אסור שהאקדח שמונח במערכה הזאת יגיע לירות במערכה הבאה.",Proud MK who has already contacted the Knesset officer in demand to boycott Ben Gvir.,Proud MK who has already contacted the Knesset officer in demand to boycott Ben Gvir.,1.0,0.8
1,1580804977840164865,2022-10-14 06:17:31+00:00,MeravMichaeli,"נתניהו הפקות מציג: בעוד השוטרים והשוטרות מחרפים את נפשם כדי להגן ולשמור על ביטחון הציבור, הפרובוקטור הזה ממשיך להתסיס את השטח ולייצר סיכונים מיותרים למערכת הביטחון. זה מה שאנחנו נלחמות ונלחמים נגדו ואנחנו חייבות לנצח. https://t.co/7rQvFs4Yqt","Netanyahu Productions presents: While the police and police are getting back to protect and maintain public confidence, this provocateur continues to ferment the area and produce unnecessary risks to the defense establishment. That's what we fight and fight against him and we must win.","Netanyahu Productions presents: While the police and police are getting back to protect and maintain public confidence, this provocateur continues to ferment the area and produce unnecessary risks to the defense establishment. That's what we fight and fight against him and we must win.",0.3416666666666667,0.1
2,1580641858770071552,2022-10-13 19:29:20+00:00,MeravMichaeli,"מרגישה שלא הרמנו מספיק לחבורה המדהימה מנבחרת ישראל בג'ודו, שהביאו לנו היום מדליית ארד. גאווה ישראלית. אתן אלופות ואלופים 🇮🇱 https://t.co/VKRaw10NBE","We feel that we have not picked up enough for the amazing group from the Judo team, which brought us a bronze medal today. Israeli pride. You are champions and champions 🇮🇱","We feel that we have not picked up enough for the amazing group from the Judo team, which brought us a bronze medal today. Israeli pride. You are champions and champions 🇮🇱",0.7,0.30000000000000004
3,1580621161582727168,2022-10-13 18:07:06+00:00,MeravMichaeli,"זה מה שקורה כשנותנים עידוד וגיבוי לקיצוניים להכתיב מה מותר ומה אסור לנשים. זה מתחיל ביריקות, ממשיך באלימות וניגמר בחוקים נגד זכויות נשים 
על האמת הזאת אנו נלחמות. המפלגה היחידה שיש בה שוויון ושנאבקת כדי שדברים כאלה לא ייקרו היא מפלגת העבודה. חברות, בואו ניקח את הכח הפוליטי לידיים https://t.co/sEUwA56g3W","This is what happens when you give encouragement and backing to the extreme to dictate what is allowed and what is not allowed for women. It starts with spitting, continues violently and ends with laws against women's rights 
 We fight this truth. The only party that has equality and struggling so that such things will not be expensive is the Labor Party. Companies, let's take the political power to your hands","This is what happens when you give encouragement and backing to the extreme to dictate what is allowed and what is not allowed for women. It starts with spitting, continues violently and ends with laws against women's rights 
 We fight this truth. The only party that has equality and struggling so that such things will not be expensive is the Labor Party. Companies, let's take the political power to your hands",0.7166666666666667,-0.23750000000000002
4,1580518639345709056,2022-10-13 11:19:42+00:00,MeravMichaeli,"אנחנו לא ניתן לאלימות לנצח!

זה הזמן להילחם על המדינה, על הבית ועל הערכים שלנו.

אני מזמינה אתכם להצטרף אלינו לעצרת ""נלחמים על דרכו"", לציון 27 שנים לרצח רבין במוצ""ש, 29/10 בשעה 19:30 בכיכר ציון בירושלים. https://t.co/f2kPayPAmO","We cannot win violence! 

 It's time to fight for the state, our home and our values. 

 I invite you to join us in the ""fighting for his way"" rally, marking 27 years for Rabin's murder in the evening, 29/10 at 7:30 pm in Zion Square in Jerusalem.","We cannot win violence! 

 It's time to fight for the state, our home and our values. 

 I invite you to join us in the ""fighting for his way"" rally, marking 27 years for Rabin's murder in the evening, 29/10 at 7:30 pm in Zion Square in Jerusalem.",0.4,1.0
5,1580266772145795072,2022-10-12 18:38:53+00:00,MeravMichaeli,"הבטיח למוטט את שלטון החמאס - נכשל. 
הבטיח להרחיק את איראן מגרעין - נכשל. 
הבטיח שקט לתושבי הדרום - נכשל. 
כל מה שנשאר לו זה לתקוע מקלות בגלגלים של ממשלה שממש עובדת כדי לשמור על ביטחון אזרחיות ואזרחי המדינה. 
לפני שנה נלחמנו בלשלוח אותו לאופוזיציה. 
עכשיו נילחם כדי להשאיר אותו שם.","Promised to collapse the Hamas rule - failed. 
 Promised to keep Iran from a nucleus - failed. 
 Promised quiet to the residents of the South - failed. 
 All he has left is to stick sticks in the wheels of a government that really works to maintain civilian and civilian security. 
 A year ago, we fought him with the opposition. 
 Now we will fight to leave it there.","Promised to collapse the Hamas rule - failed. 
 Promised to keep Iran from a nucleus - failed. 
 Promised quiet to the residents of the South - failed. 
 All he has left is to stick sticks in the wheels of a government that really works to maintain civilian and civilian security. 
 A year ago, we fought him with the opposition. 
 Now we will fight to leave it there.",0.2388888888888889,-0.21666666666666667
6,1580187050820583432,2022-10-12 13:22:06+00:00,MeravMichaeli,"בפעם הקודמת שהאשמת ראש ממשלה, מגדולי  גיבורי ישראל, בכניעה, זה נגמר ברצח, והאסון של ההסתה השקרית וההרסנית ההיא נמשך עד היום. אנחנו נלחמות על האמת שלנו ולא ניתן לזה לקרות שוב.","Last time that the accusation of a prime minister, one of the greatest Israeli heroes, in surrender, it ended in murder, and the disaster of that false and devastating incitement continued to this day. We fight for our truth and cannot happen again.","Last time that the accusation of a prime minister, one of the greatest Israeli heroes, in surrender, it ended in murder, and the disaster of that false and devastating incitement continued to this day. We fight for our truth and cannot happen again.",0.6666666666666666,-0.10000000000000003
7,1580187047381254144,2022-10-12 13:22:05+00:00,MeravMichaeli,אז לסיכום: הבטחת למוטט את שלטון החמאס ובמקום זה שילמת לו פרוטקשן וחיזקת אותו. הבטחת להציל את ישראל מהגרעין האיראני אבל בתקופתך איראן רק התקרבה לגרעין. עכשיו אתה שוב משחק בבטחון ישראל בשביל הסיגרים והשמפניות שלך. אף אחד כבר לא קונה את השקרים שלך על בטחון יותר.,"So in summary: Promise to collapse the Hamas rule and instead you paid him and reinforced. The promise to save Israel from the Iranian nucleus, but in your time Iran only approached the nucleus. Now you are playing in Israel again for your cigars and champagne. No one is buying your lies anymore for more confidence.","So in summary: Promise to collapse the Hamas rule and instead you paid him and reinforced. The promise to save Israel from the Iranian nucleus, but in your time Iran only approached the nucleus. Now you are playing in Israel again for your cigars and champagne. No one is buying your lies anymore for more confidence.",0.75,0.25
8,1580187043874762753,2022-10-12 13:22:04+00:00,MeravMichaeli,"עכשיו, הוא יחד עם שאר הגורמים הפוליטיים בלבנון, יהיו חייבים הסברים יותר רציניים לאזרחי מדינתם למה יש להם רק שעתיים חשמל ביום.","Now, along with the other political factors in Lebanon, there will be more serious explanations for their country's citizens why they only have two hours of electricity a day.","Now, along with the other political factors in Lebanon, there will be more serious explanations for their country's citizens why they only have two hours of electricity a day.",0.5283333333333333,0.008333333333333337
9,1580187040632954886,2022-10-12 13:22:03+00:00,MeravMichaeli,"והדבר החשוב ביותר נתניהו, ההסכם הזה הביא את חזבאללה להכיר דה פקטו בישראל. ירצו או לא ירצו, ההסכם לא רק מושך את השטיח מתחת לרגלי נסראללה והטענות שלו בנחיצות שימור הנשק של הארגון, אלא גם מביא אותו להכיר בזה שישראל היא עובדה קיימת ומוגמרת.","And the most important thing Netanyahu, this agreement has brought Hezbollah to know de facto in Israel. They will want or not, the agreement not only attracts the carpet under the foot of Nasrallah and its claims in the organization's weapons preservation, but also bring it to acknowledge that Israel is an existing and finished fact.","And the most important thing Netanyahu, this agreement has brought Hezbollah to know de facto in Israel. They will want or not, the agreement not only attracts the carpet under the foot of Nasrallah and its claims in the organization's weapons preservation, but also bring it to acknowledge that Israel is an existing and finished fact.",0.8333333333333334,0.3
